Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
5,23,2018,Wednesday,9:00,AM ,Special,Nazi Titanic,998,998,PG,N,"To the Nazis of WWII, film was a weapon used to justify murder and even genocide. Joseph Goebbels, the head of the Nazi propaganda machine, personally commissioned The Titanic; he saw it as a potent weapon in demonizing the English. In his pursuit of creating what was to be the Third Reich's cinematic masterpiece he was ruthless. He had the first director murdered and poured in unrivalled resources even bringing troops back from the front to use as extras. The film was intended to show German valor and Allied weakness, but when it was finished it portrayed an entirely different message. It had become an allegory for Nazism itself. There was an all too apparent parallel of a country heading towards its own iceberg and sinking. The story of the Nazi Titanic had an unpleasant sting in its tail. The boat used to play the Titanic in the film, the Cap Arcona, was sunk by allied bombers with an even greater loss of life than the original ship."
5,23,2018,Wednesday,11:00,AM ,Special,Ultimate WWII Weapons,998,998,PG,N,"This countdown special reveals the weapons, inventions and vehicles that shaped and decided World War II, from the humble Studebaker to the shock and awe of the A-Bomb. With a countdown format and an outstanding cast of experts, we'll provide an explosive and definitive understanding of the greatest conflict of all time seen through the incredible hardware that tipped the balance and changed the world."
5,23,2018,Wednesday,12:00,PM,American Pickers,Frank's Pacemaker,4,7,PG,N,"Thousands of miles from home, the guys are scouring the back roads of Texas desperate to find the big-ticket item that will make the long trip worthwhile. Just like his late father, Aardean is a funeral director who never throws anything away. And with everything from neon crucifixes to an embalming table with an incredible history, the guys are dying to dive in! On a mission to preserve the history of the telephone, Don's jaw-dropping personal museum includes over 200,000 rare items. Featuring room after room of vintage signs, toys and mantiques, Susan's suburban home is packed to the rafters with Americana. The good news is she's downsizing and everything is for sale, but the bad news is the guys still haven't found that big-ticket item. After touring Cecil's awesome vintage car collection, the guys get access to his ""toy box."" Making a series of great deals, Mike leaves Frank in the dust. That is, until the ""bearded charmer"" spots a rare scooter and makes his move."
5,23,2018,Wednesday,1:00,PM,American Pickers,Love 'Em and Leave 'Em,6,8,PG,N,"A former Georgia boxer fights to keep a lifetime of stockpiled stuff but his wife is fed up. After scouring their five-acre property, the guys make off with a band's worth of brass instruments and a surprisingly rare art deco fan. Freestyling in South Carolina, the guys visit a VW graveyard where Mike offers top dollar for a rusted out skeletal van. With barbed wire and no trespassing signs, the guys gain access to Tommy's Fort Knox of junk where they uncover a goldmine of rare collectibles."
5,23,2018,Wednesday,2:00,PM,American Pickers,Pinch Picker,9,4,PG,N,"With slim pickings in southern Florida, Mike and Frank finally stumble on a hurricane-ravaged barn. The guys scour a millionaire's awesome collection where they spring for a mysterious car part that may be worth a fortune. When Mike throws out his back, Danielle fills in and hits the road with Frank."
5,23,2018,Wednesday,3:00,PM,American Pickers,Virginia is for Pickers,12,6,PG,N,"It's a picking blitz in the state of Virginia, when Mike, Frank, Robbie and Danielle all hit the road to leave no lead unturned."
5,23,2018,Wednesday,4:00,PM,American Pickers,Thunderdome,12,8,PG,N,"It's make or break for the Virginia blitz strategy. Mike and Frank meet a real-deal motorcycle legend ready to clear out some of his high-octane stock, and a VIP pass to a unique mancave turns up a rare item that's old and odd."
5,23,2018,Wednesday,5:00,PM,American Pickers,Texas Hold 'Em,13,10,PG,N,"Mike and Frank finally get access to their white whale pick, but not-for-sale Dennis earned his nickname for a reason; in Texas, the guys meet a collector who's filled an entire town with his mammoth stockpile."
5,23,2018,Wednesday,6:00,PM,American Pickers,Picked a Peck of Pepper,15,4,PG,N,"The guys go big in Texas with a mega pick at the first Dr. Pepper bottling plant, and tough negotiations in a 50,000 square-foot warehouse."
5,23,2018,Wednesday,7:00,PM,American Pickers,Tunnels and Treasures,15,5,PG,N,"While combing through a mind-blowing collection, Mike stares down the headlights of a rare Ford; and the guys pick a Tennessee home hiding a big secret."
5,23,2018,Wednesday,8:00,PM,American Pickers,American Dream,17,11,PG,N,Mike and Frank roll up on a coin-op empire ruled by sisters ready to rumble for every penny.
5,23,2018,Wednesday,9:00,PM,American Pickers,Father Picks Best,1,48,PG,Y,Fathers know best when it comes to picking. Mike and Frank meet up with fellow picking families.
5,23,2018,Wednesday,10:03,PM,SIX,Mission Debrief,2,0,14,Y,"In a recap special looking back on season 1 of SIX, Bear and Chase discuss Rip's time as Team Leader, telling us everything there is to know about the man Seal Team Six risked their lives to save."
5,23,2018,Wednesday,11:03,PM,American Pickers,The Pickin' or the Egg,13,4,PG,N,"A Maine homestead reveals six generations of secrets, and NASCAR legend Ryan Newman proves that when it comes to negotiating, he's just as tough as Danielle."
5,24,2018,Thursday,12:03,AM ,American Pickers,,17,11,PG,N,Mike and Frank roll up on a coin-op empire ruled by sisters ready to rumble for every penny.
5,24,2018,Thursday,1:03,AM ,American Pickers,Father Picks Best,1,48,PG,Y,Fathers know best when it comes to picking. Mike and Frank meet up with fellow picking families.
5,24,2018,Thursday,2:06,AM ,SIX,Mission Debrief,2,0,14,Y,"In a recap special looking back on season 1 of SIX, Bear and Chase discuss Rip's time as Team Leader, telling us everything there is to know about the man Seal Team Six risked their lives to save."
5,24,2018,Thursday,3:04,AM ,American Pickers,The Pickin' or the Egg,13,4,PG,N,"A Maine homestead reveals six generations of secrets, and NASCAR legend Ryan Newman proves that when it comes to negotiating, he's just as tough as Danielle."
5,24,2018,Thursday,4:02,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,4:30,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,5:00,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,5:30,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,6:00,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,6:30,AM ,888,888,888,888,888,888,888
5,24,2018,Thursday,7:00,AM ,Wild West Tech,Six-Shooter Tech.,2,1,PG,N,"Six-shooters--revolvers with six chambers--were as common as cell phones in the Wild West, but when one went off, it was more than annoying--it was most often deadly. A priest, a 16-year-old boy sailing the world, and a covey of cold-blooded killers all played important parts in the development of this classic western weapon. What was missing from Samuel Colt's first revolving handgun? How did Smith & Wesson exploit a technological edge to make millions of dollars? Which six-shooter was prone to blowing up? Join us for a bang-up hour as we examine the advances that made the six-shooter safer and more reliable as a first line of defense...and just as often, as a first line of attack."
5,24,2018,Thursday,8:00,AM ,Pawn Stars,John Hancock's Hancock,1,11,PG,N,"The Pawn Stars are used to paying big money for celebrity John Hancocks but will they know how to price one from the actual John Hancock? Then the guys have an opportunity to buy an allegedly authentic Indiana Jones whip--but it all boils down to two words: Harrison Ford. And finally, will the purchase of a hot item by one of his underlings land Corey in hot water."
5,24,2018,Thursday,8:30,AM ,Pawn Stars,Plane Crazy,1,23,PG,N,"The Pawn Stars travel back in time over two centuries to colonial Boston but is this seller's map the real deal or will the guys tell him to take a hike. Meanwhile, Chumlee's purchase of fake art leaves Rick painting him a different sort of picture. Then will the Pawn Stars finally get their wings by buying the shop's first ever plane or will excess baggage keep this aircraft grounded."
5,24,2018,Thursday,9:00,AM ,Pawn Stars,Chopper Gamble,2,8,PG,N,The Pawn Stars have an opportunity to buy something they've never bought before--a helicopter! Can Rick convince the Old Man to come along and spin up a deal? Then Rick has a chance to buy a 240-year-old lottery ticket signed by founding father George Washington. Is this the prize of a lifetime? Later Corey has an opportunity to buy five classic mint condition Pete Rose baseball cards. Should he gamble on baseball?
5,24,2018,Thursday,9:30,AM ,Pawn Stars,Gold Diggers,2,25,PG,N,"The Pawn Stars have an opportunity to buy a huge gold bar believed to be from a 1500s shipwreck. Will the gang dig in and strike it rich or will they end up on a fool's errand? Then Rick has a chance to shoot for the moon with a celestial navigation dome from a World War II B29 bomber. Will his offer take flight or come crashing down? And later, a woman brings a mint condition collection of golden era American League baseball field passes. Can Rick hit the deal out of the ballpark, or will he strike out looking?"
5,24,2018,Thursday,10:00,AM ,Pawn Stars,Honor Thy Father,4,18,PG,N,"The Pawn Stars declare their independence when a document signed by John Hancock comes into the shop. Will this famous Founding Father's signature be from the real thing or will they find it's not worth the paper it's written on? Then, a guy strums by with a 1934 Rickenbacher ""frying pan"" guitar. One of the first electric guitars ever made, will Rick cook himself up a fantastic deal or will he end up getting burned? And later, Father's Day gets off to a rocky start when Rick presents a gift to the Old Man. Will he be able to smooth the tension at the shop or will this rift become a full-blown family feud?"
5,24,2018,Thursday,10:30,AM ,Pawn Stars,The King's Bling,4,29,PG,N,"The Pawn Stars are presented with a necklace once owned by the King of Rock and Roll himself, Elvis Presley. Made of an entire pound of gold, will Rick get all shook up with excitement, or is the King's chain just an impersonator? Then, a guy brings in a collection of over 200 vintage Matchbox cars from the 50's, 60's and 70's. With the seller hoping to pawn them for a big loan, will the guys bank on the value of these toys, or will they worry about collateral damage? And later, a man comes in with a pair of German Pickelhauben helmets from World War I. Sporting traditional Prussian spikes on top, can these rare helmets draw Rick onto the negotiation battlefield? Or will he be too hard-headed to make an offer?"
